timestamp,machine_type,machine_id,operator_id,task_type,soil_type,ground_condition,engine_rpm,engine_temperature_c,hydraulic_pressure_bar,hydraulic_oil_temperature_c,fuel_rate_lph,fuel_level_pct,vehicle_speed_kmh,idle_duration_min,blade_load_pct,blade_angle_deg,blade_height_m,drawbar_load_pct,traction_force_kn,track_speed_left_kmh,track_speed_right_kmh,track_slip_pct,dozing_depth_m,grading_accuracy_error_cm,vibration_level,slope_deg,ambient_temperature_c,operator_experience_years,machine_hours,maintenance_due_days,previous_anomaly_count_1hr,anomaly_type,is_anomaly,severity
2026-01-30 05:20:00,Bulldozer,CAT_009,OP_029,Leveling,Soft,Dry,1914.2,81.9,267.6,67.5,18.3,34.0,3.7,9.66,84.4,6.31,0.74,42.6,106.0,7.23,7.18,7.85,0.48,2.2,1.53,5.67,31.5,9.1,7882.0,23,0,Normal,0,Normal
2026-01-30 05:21:00,Bulldozer,CAT_009,OP_029,Dozing,Medium,Dry,1818.3,79.1,237.4,68.1,21.52,96.0,7.3,6.54,73.4,10.68,0.55,60.5,125.3,5.66,6.58,7.15,0.47,1.36,1.86,6.14,32.2,13.8,3503.9,57,0,Normal,0,Normal
2026-01-30 05:22:00,Bulldozer,CAT_016,OP_008,Dozing,Soft,Damp,1599.4,82.5,217.1,57.1,19.02,28.8,4.46,1.95,76.1,6.41,0.48,46.0,106.9,3.88,6.23,9.54,0.2,3.15,1.8,1.22,31.7,2.9,3431.0,51,0,Normal,0,Normal
2026-01-30 05:23:00,Bulldozer,CAT_002,OP_019,Grading,Soft,Dry,1610.1,81.7,237.4,56.4,16.74,49.3,7.93,1.11,64.2,10.6,0.42,52.1,135.3,3.18,9.48,11.78,0.27,3.06,1.57,5.6,27.4,10.4,3458.7,34,0,Uneven_Track_Speed,1,Low
2026-01-30 05:24:00,Bulldozer,CAT_007,OP_006,Ripping,Hard,Loose,2065.9,78.7,235.5,67.7,18.55,76.8,8.84,8.69,103.3,7.37,0.77,66.6,90.4,6.1,5.71,4.3,0.14,5.06,1.51,5.99,38.1,1.4,3914.4,32,0,Normal,0,Normal
2026-01-30 05:25:00,Bulldozer,CAT_015,OP_030,Dozing,Medium,Wet,1811.1,93.1,228.4,74.9,18.12,26.0,2.55,0.39,64.6,-1.9,0.71,82.6,129.3,5.79,5.5,4.2,0.42,7.39,1.42,0.0,21.7,14.4,6721.8,57,1,Poor_Grading_Performance,1,Medium
2026-01-30 05:26:00,Bulldozer,CAT_017,OP_009,Dozing,Medium,Dry,1767.0,78.6,249.0,63.6,16.58,55.5,8.4,6.01,61.0,3.07,0.56,87.9,79.0,6.93,5.74,2.57,0.23,2.06,1.74,5.51,25.9,10.4,2305.3,19,1,Normal,0,Normal
2026-01-30 05:27:00,Bulldozer,CAT_005,OP_030,Ripping,Soft,Dry,1780.0,82.0,283.5,68.3,23.49,48.1,6.65,6.81,58.2,6.57,0.43,77.2,121.0,7.59,4.76,1.67,0.39,3.3,1.38,4.82,25.9,10.3,3278.0,32,0,Normal,0,Normal
2026-01-30 05:28:00,Bulldozer,CAT_005,OP_020,Grading,Hard,Dry,1891.1,84.4,253.4,56.1,21.63,25.3,7.43,1.02,71.6,17.87,0.51,58.1,112.5,5.43,4.22,4.43,0.36,1.74,1.8,6.85,24.7,10.6,5522.0,49,0,Normal,0,Normal
2026-01-30 05:29:00,Bulldozer,CAT_015,OP_023,Grading,Medium,Dry,1938.9,84.3,218.2,75.0,18.99,50.6,4.48,0.07,81.4,2.91,0.37,76.9,107.4,2.72,6.01,7.49,0.43,0.32,1.56,12.31,31.8,7.6,5211.4,32,0,Normal,0,Normal
2026-01-30 05:30:00,Bulldozer,CAT_017,OP_028,Dozing,Medium,Damp,1640.8,87.3,248.8,65.3,15.29,87.7,6.39,4.5,88.9,13.26,0.53,69.8,71.9,2.42,12.28,3.85,0.09,3.23,0.93,5.43,30.2,3.7,5617.1,23,0,Normal,0,Normal
2026-01-30 05:31:00,Bulldozer,CAT_006,OP_027,Dozing,Medium,Dry,1699.3,79.9,355.4,87.0,16.98,46.2,6.35,0.22,93.9,8.55,0.46,65.1,110.3,8.84,9.45,1.33,0.46,1.93,0.8,0.9,35.8,2.4,5107.5,19,1,Hydraulic_Stress,1,High
2026-01-30 05:32:00,Bulldozer,CAT_011,OP_006,Leveling,Medium,Damp,1642.1,70.5,250.7,61.9,19.13,86.4,9.45,1.47,78.9,10.54,0.27,57.6,132.3,6.41,4.06,3.85,0.24,2.71,0.99,5.72,31.6,2.7,9215.1,11,0,Normal,0,Normal
2026-01-30 05:33:00,Bulldozer,CAT_003,OP_023,Leveling,Medium,Dry,2193.9,106.2,224.1,65.4,18.47,29.8,2.54,3.63,75.3,6.83,0.37,99.3,126.3,5.64,4.92,5.47,0.29,3.78,1.91,2.31,30.7,4.3,4188.6,27,0,Engine_Overheating,1,Medium
2026-01-30 05:34:00,Bulldozer,CAT_003,OP_003,Ripping,Medium,Damp,1669.5,77.8,225.7,65.0,19.03,53.7,7.84,2.9,83.0,7.41,0.47,61.6,112.1,7.44,5.89,2.37,0.53,1.08,0.63,0.0,37.0,2.9,2492.2,44,0,Normal,0,Normal
2026-01-30 05:35:00,Bulldozer,CAT_017,OP_008,Ripping,Soft,Loose,1812.4,86.6,279.3,51.2,16.63,50.2,2.85,2.2,50.9,6.03,0.83,62.6,109.6,6.67,8.89,2.3,0.19,3.3,1.31,5.84,19.1,7.7,576.0,34,0,Normal,0,Normal
2026-01-30 05:36:00,Bulldozer,CAT_001,OP_024,Grading,Soft,Dry,1796.8,77.2,259.7,52.7,15.5,89.8,5.43,1.77,87.6,8.65,0.5,61.5,65.3,8.88,8.24,2.68,0.28,0.46,1.77,0.0,33.7,14.9,3674.6,25,0,Normal,0,Normal
2026-01-30 05:37:00,Bulldozer,CAT_005,OP_004,Ripping,Soft,Dry,1562.9,79.5,206.3,73.0,17.44,30.8,4.94,10.74,109.2,12.12,0.59,103.6,123.1,2.78,3.65,2.97,1.31,5.46,1.93,2.31,37.7,9.5,3011.0,58,0,Excessive_Dozing_Depth,1,Medium
2026-01-30 05:38:00,Bulldozer,CAT_018,OP_004,Dozing,Medium,Dry,1911.6,79.0,201.0,60.8,21.14,66.3,4.83,4.79,99.7,8.97,0.66,52.8,127.7,4.97,6.41,5.13,0.31,3.91,1.33,4.39,37.4,10.8,2200.6,59,0,Normal,0,Normal
2026-01-30 05:39:00,Bulldozer,CAT_007,OP_019,Leveling,Medium,Dry,1628.8,85.4,240.9,69.4,18.76,78.6,6.24,0.74,88.0,6.03,0.05,75.0,139.0,7.84,3.8,3.49,0.31,1.56,1.0,3.77,29.0,9.6,7751.5,32,1,Normal,0,Normal
2026-01-30 05:40:00,Bulldozer,CAT_006,OP_027,Dozing,Hard,Loose,2133.8,101.3,233.9,62.9,21.71,94.7,6.84,5.73,75.7,5.78,0.37,56.6,119.0,6.36,3.6,4.65,0.24,1.35,1.28,2.75,24.3,13.8,8650.0,1,0,Engine_Overheating,1,Low
2026-01-30 05:41:00,Bulldozer,CAT_010,OP_013,Grading,Soft,Damp,1627.2,80.5,307.2,62.6,20.95,51.9,5.8,17.47,68.4,3.71,0.7,61.0,103.9,2.27,4.44,7.91,0.12,1.46,1.35,5.94,31.1,13.6,6305.6,36,0,Normal,0,Normal
2026-01-30 05:42:00,Bulldozer,CAT_010,OP_023,Dozing,Hard,Dry,2015.7,79.1,273.2,46.9,19.43,32.7,6.35,2.39,60.3,4.02,0.57,39.8,62.2,4.64,5.42,3.79,0.42,2.41,1.16,5.25,28.4,11.7,9296.6,48,0,Normal,0,Normal
2026-01-30 05:43:00,Bulldozer,CAT_012,OP_025,Dozing,Soft,Damp,1674.2,81.5,307.4,62.9,14.91,49.8,4.52,2.48,59.9,5.55,0.56,36.1,134.3,5.64,6.2,3.39,0.23,1.95,1.36,4.56,44.1,0.6,1356.9,4,0,Normal,0,Normal
2026-01-30 05:44:00,Bulldozer,CAT_009,OP_010,Ripping,Medium,Wet,1952.1,84.1,265.2,48.0,19.21,64.3,6.34,13.24,88.0,14.1,0.37,90.8,98.6,3.87,1.75,3.44,1.28,2.32,1.94,8.26,33.0,5.3,3378.1,19,0,Excessive_Dozing_Depth,1,Low
2026-01-30 05:45:00,Bulldozer,CAT_014,OP_002,Dozing,Hard,Wet,1750.8,82.2,257.4,61.2,19.65,74.2,7.0,7.73,80.5,1.64,0.49,54.2,144.1,8.37,9.88,2.99,0.17,1.96,1.55,5.62,24.5,3.7,1577.4,46,0,Normal,0,Normal
2026-01-30 05:46:00,Bulldozer,CAT_005,OP_029,Leveling,Hard,Damp,1756.2,68.6,209.0,55.8,19.89,79.6,5.64,9.63,73.5,9.6,0.58,59.5,77.8,6.02,6.39,33.38,0.41,2.23,1.91,2.45,26.7,10.1,7967.5,22,0,Track_Slip,1,Medium
2026-01-30 05:47:00,Bulldozer,CAT_014,OP_030,Leveling,Medium,Dry,785.7,88.2,257.8,60.4,20.82,39.9,0.1,24.53,58.0,0.7,0.17,61.5,50.5,8.17,4.32,4.59,0.61,2.14,1.25,3.38,21.5,10.6,6323.4,8,0,Excessive_Idling,1,Medium
2026-01-30 05:48:00,Bulldozer,CAT_013,OP_020,Grading,Hard,Damp,1508.7,73.5,243.6,55.8,18.3,98.5,2.12,2.07,60.8,3.86,0.85,47.6,133.8,7.91,5.95,6.2,0.09,2.68,1.58,4.14,30.0,7.9,6669.8,23,0,Normal,0,Normal
2026-01-30 05:49:00,Bulldozer,CAT_008,OP_021,Leveling,Medium,Dry,1811.1,87.2,203.5,59.1,15.64,71.8,3.7,7.76,78.6,0.26,0.66,62.3,75.6,5.85,7.9,3.26,0.44,2.82,0.88,2.68,22.7,8.5,8202.4,16,1,Normal,0,Normal
2026-01-30 05:50:00,Bulldozer,CAT_002,OP_015,Ripping,Medium,Damp,1790.2,75.2,237.7,58.3,18.07,28.3,6.53,1.22,65.1,10.6,0.79,60.8,175.9,3.74,4.4,2.91,0.35,3.95,0.69,10.47,31.2,6.4,5588.2,10,1,Normal,0,Normal
2026-01-30 05:51:00,Bulldozer,CAT_011,OP_023,Leveling,Medium,Damp,1582.2,83.6,248.4,59.6,20.08,98.8,9.1,4.39,46.8,10.7,0.45,36.2,134.3,5.84,6.73,5.17,0.28,3.37,1.39,4.65,30.0,3.5,4173.3,23,0,Normal,0,Normal
2026-01-30 05:52:00,Bulldozer,CAT_019,OP_012,Grading,Medium,Damp,1817.3,86.0,293.6,51.6,17.58,54.1,4.75,2.07,73.8,13.07,0.61,68.4,121.7,3.92,9.44,1.95,0.57,1.15,1.42,3.42,26.5,6.0,7822.4,39,0,Normal,0,Normal
2026-01-30 05:53:00,Bulldozer,CAT_007,OP_013,Grading,Soft,Dry,1675.0,78.6,263.5,65.0,17.89,33.5,6.28,7.99,86.4,11.7,0.58,66.1,79.4,3.7,5.32,33.14,0.1,2.11,1.07,5.72,38.0,11.7,2332.0,5,0,Track_Slip,1,Low
2026-01-30 05:54:00,Bulldozer,CAT_012,OP_013,Dozing,Soft,Dry,1819.9,82.8,231.0,58.7,14.78,71.5,8.59,6.98,63.9,9.03,0.79,68.5,131.7,4.95,5.17,4.39,0.46,0.1,1.22,1.09,23.9,0.5,7046.4,26,0,Normal,0,Normal
2026-01-30 05:55:00,Bulldozer,CAT_009,OP_015,Ripping,Soft,Dry,1885.8,90.3,243.8,54.8,21.2,93.5,5.99,2.54,82.5,1.61,0.84,74.4,144.8,2.22,3.73,5.45,0.44,0.94,1.89,0.0,27.5,4.1,3596.8,21,0,Normal,0,Normal
2026-01-30 05:56:00,Bulldozer,CAT_011,OP_015,Ripping,Hard,Wet,2018.3,72.7,237.2,61.9,23.69,37.9,3.34,0.59,77.0,4.86,0.68,43.4,109.5,2.62,6.61,6.85,0.31,1.84,1.63,6.03,28.1,14.0,791.7,18,1,Normal,0,Normal
2026-01-30 05:57:00,Bulldozer,CAT_005,OP_030,Ripping,Hard,Wet,2021.9,86.4,309.5,59.3,19.84,31.3,3.15,0.8,72.8,10.51,0.58,70.0,142.1,8.36,8.83,1.9,0.75,0.6,1.35,4.26,29.9,8.3,1418.9,36,0,Normal,0,Normal
2026-01-30 05:58:00,Bulldozer,CAT_001,OP_009,Ripping,Hard,Wet,1935.8,79.7,245.4,59.2,19.39,45.2,9.19,4.47,79.0,15.08,0.83,79.3,124.2,0.7,7.96,3.62,0.34,1.99,1.34,1.32,30.5,10.6,8829.4,31,1,Normal,0,Normal
2026-01-30 05:59:00,Bulldozer,CAT_017,OP_012,Ripping,Medium,Dry,2189.2,83.9,252.4,60.8,19.94,68.6,3.36,1.33,61.1,2.45,0.54,55.1,127.1,2.76,3.95,8.34,0.59,0.87,0.71,0.0,31.7,2.1,7528.4,37,2,Normal,0,Normal
2026-01-30 06:00:00,Bulldozer,CAT_011,OP_023,Dozing,Hard,Damp,1857.6,80.4,234.3,67.2,16.28,96.0,7.86,0.03,93.5,8.22,0.59,59.8,130.1,6.8,4.93,3.16,0.31,5.2,1.22,8.62,28.6,6.9,5865.4,57,0,Normal,0,Normal
2026-01-30 06:01:00,Bulldozer,CAT_006,OP_005,Ripping,Hard,Dry,2174.5,99.4,275.0,64.4,15.76,41.5,7.23,0.62,104.4,6.37,0.53,17.9,121.3,3.67,4.93,5.01,0.59,2.57,1.19,5.55,29.9,3.8,3491.7,31,0,Engine_Overheating,1,Low
2026-01-30 06:02:00,Bulldozer,CAT_012,OP_027,Ripping,Soft,Dry,1630.4,88.8,290.4,60.0,20.92,82.3,4.13,7.66,69.6,8.56,0.61,72.4,132.9,8.62,6.03,4.51,0.65,3.04,1.22,6.01,25.0,12.9,4173.9,39,0,Normal,0,Normal
2026-01-30 06:03:00,Bulldozer,CAT_018,OP_015,Grading,Medium,Dry,1920.2,83.8,258.7,68.5,18.82,56.0,11.1,0.72,67.1,14.85,0.45,82.4,100.8,4.22,8.84,2.05,0.36,2.4,1.33,3.83,32.6,9.3,4500.9,1,0,Normal,0,Normal
2026-01-30 06:04:00,Bulldozer,CAT_010,OP_014,Dozing,Hard,Damp,1806.7,88.0,261.7,59.9,21.15,51.0,4.56,1.67,70.9,9.7,0.6,73.1,109.6,8.16,6.38,1.68,0.45,3.16,1.15,0.0,22.9,12.8,7189.3,34,0,Normal,0,Normal
2026-01-30 06:05:00,Bulldozer,CAT_010,OP_022,Dozing,Hard,Wet,1911.3,82.0,235.9,68.6,19.53,30.2,8.94,0.04,63.1,12.85,0.5,62.9,117.5,2.92,5.6,3.35,0.36,2.59,1.45,10.69,19.0,6.2,5647.5,22,0,Normal,0,Normal
2026-01-30 06:06:00,Bulldozer,CAT_016,OP_028,Dozing,Hard,Damp,1577.0,80.3,250.1,62.3,18.02,72.1,5.81,1.45,69.8,11.07,1.09,75.1,166.7,4.17,8.76,2.39,0.54,0.88,0.76,5.13,29.0,12.3,6834.6,29,0,Normal,0,Normal
2026-01-30 06:07:00,Bulldozer,CAT_016,OP_005,Dozing,Hard,Wet,2033.5,89.1,285.5,49.5,18.26,72.9,4.25,0.22,76.9,15.24,0.22,68.9,159.7,9.65,1.73,6.97,0.05,2.75,1.83,5.46,31.5,0.7,808.1,6,0,Normal,0,Normal
2026-01-30 06:08:00,Bulldozer,CAT_001,OP_005,Leveling,Hard,Wet,1901.3,78.1,152.1,55.0,16.29,77.5,5.83,0.38,53.0,11.54,0.61,55.2,147.0,4.73,4.58,7.26,0.37,3.49,0.74,2.22,32.9,5.0,4130.2,35,0,Normal,0,Normal
2026-01-30 06:09:00,Bulldozer,CAT_020,OP_015,Dozing,Medium,Dry,1245.3,89.8,259.9,63.2,15.58,99.7,1.91,9.07,77.8,10.19,0.61,75.8,112.0,5.91,10.1,8.66,0.35,3.18,0.8,8.77,31.1,5.5,4743.6,4,0,Normal,0,Normal
2026-01-30 06:10:00,Bulldozer,CAT_006,OP_023,Dozing,Medium,Wet,1374.4,81.6,216.6,63.1,14.82,26.0,5.82,7.12,47.9,19.34,0.57,54.4,90.4,5.23,4.15,3.74,0.29,3.54,1.29,5.11,19.1,9.7,6870.4,6,0,Normal,0,Normal
2026-01-30 06:11:00,Bulldozer,CAT_002,OP_024,Ripping,Rocky,Damp,1820.1,82.7,258.9,40.0,17.57,53.0,5.35,2.33,101.6,2.89,0.32,100.9,159.2,6.55,4.11,2.9,0.54,4.06,0.7,1.98,27.2,8.1,4398.3,43,0,Blade_Overloading,1,Medium
2026-01-30 06:12:00,Bulldozer,CAT_001,OP_013,Leveling,Hard,Dry,1962.5,87.5,318.6,58.9,17.92,27.0,6.21,16.51,63.5,5.71,0.44,67.4,63.8,5.28,6.99,7.18,0.2,3.03,1.28,1.95,27.3,7.7,9395.9,24,0,Normal,0,Normal
2026-01-30 06:13:00,Bulldozer,CAT_006,OP_026,Grading,Soft,Dry,773.8,81.4,212.0,58.2,20.36,77.7,0.1,29.87,69.4,6.93,0.44,50.9,128.8,6.43,3.94,7.79,0.31,0.96,1.15,5.68,28.3,6.2,1220.2,18,0,Excessive_Idling,1,Medium
2026-01-30 06:14:00,Bulldozer,CAT_002,OP_005,Grading,Medium,Dry,1371.1,80.0,266.8,56.4,20.36,38.4,6.65,5.59,77.7,5.2,0.34,62.7,89.6,7.28,7.79,4.12,0.48,1.8,1.65,4.26,30.7,5.2,2016.2,7,0,Normal,0,Normal
2026-01-30 06:15:00,Bulldozer,CAT_012,OP_016,Ripping,Soft,Dry,1495.4,81.9,276.7,63.0,15.57,47.6,6.69,3.01,85.5,9.85,0.2,51.1,131.2,7.42,7.1,7.24,0.53,3.12,1.16,0.41,24.3,10.9,5205.4,46,0,Normal,0,Normal
2026-01-30 06:16:00,Bulldozer,CAT_004,OP_008,Dozing,Hard,Dry,1857.6,81.8,240.9,60.9,19.07,79.9,1.72,0.34,96.3,5.86,0.16,56.3,91.1,3.58,4.46,3.15,0.09,4.14,1.52,5.82,31.3,9.8,3352.3,13,0,Normal,0,Normal
2026-01-30 06:17:00,Bulldozer,CAT_020,OP_016,Ripping,Soft,Dry,1436.3,89.1,258.9,53.3,16.14,40.6,4.44,4.57,90.8,3.69,0.39,108.6,85.3,6.6,5.33,6.06,1.18,2.22,1.35,7.53,23.4,4.2,1368.8,16,0,Excessive_Dozing_Depth,1,Low
2026-01-30 06:18:00,Bulldozer,CAT_008,OP_010,Grading,Medium,Wet,1684.2,74.8,246.3,60.0,19.84,52.5,5.2,9.83,75.9,6.37,0.28,49.8,83.2,4.71,6.81,6.02,0.41,1.68,1.36,2.96,35.2,5.6,6871.5,29,0,Normal,0,Normal
2026-01-30 06:19:00,Bulldozer,CAT_017,OP_027,Grading,Hard,Dry,1569.1,85.7,170.3,75.5,15.6,30.8,6.25,4.47,73.9,2.89,0.68,60.1,127.9,6.29,4.73,6.35,0.21,2.55,1.36,9.89,31.9,11.0,9855.4,57,0,Normal,0,Normal
2026-01-30 06:20:00,Bulldozer,CAT_001,OP_023,Leveling,Hard,Dry,1812.0,80.3,238.4,45.2,21.28,38.5,7.75,1.94,82.4,9.02,0.3,76.2,83.4,7.88,5.08,4.82,0.54,3.57,1.57,2.94,30.6,7.9,1500.4,52,0,Normal,0,Normal
2026-01-30 06:21:00,Bulldozer,CAT_009,OP_009,Dozing,Hard,Dry,1570.7,85.1,260.1,60.8,21.01,29.2,6.71,9.24,61.1,4.25,0.47,78.9,131.1,4.74,5.65,4.32,0.54,1.63,1.73,0.35,30.9,6.9,4934.5,48,0,Normal,0,Normal
2026-01-30 06:22:00,Bulldozer,CAT_006,OP_002,Grading,Medium,Wet,1812.2,77.0,300.2,81.4,17.89,59.6,6.38,1.28,75.6,2.66,0.29,91.3,142.2,6.94,5.44,2.58,0.39,3.74,1.8,0.0,37.9,6.7,800.1,56,0,Normal,0,Normal
2026-01-30 06:23:00,Bulldozer,CAT_013,OP_006,Grading,Hard,Wet,2307.9,106.0,305.1,66.8,17.04,94.5,5.13,0.15,64.2,11.23,0.61,64.1,104.0,10.55,4.48,3.57,0.4,1.29,1.1,0.0,34.6,5.6,3670.4,52,0,Engine_Overheating,1,Low
2026-01-30 06:24:00,Bulldozer,CAT_010,OP_002,Dozing,Medium,Dry,1548.4,82.8,332.0,87.1,13.87,89.0,4.96,5.49,109.5,2.14,0.48,63.5,96.0,5.4,8.02,0.12,0.6,1.15,0.93,7.5,30.4,7.4,5522.1,28,1,Hydraulic_Stress,1,High
2026-01-30 06:25:00,Bulldozer,CAT_005,OP_015,Grading,Rocky,Wet,1809.5,81.8,265.0,61.7,17.31,30.8,4.53,4.02,104.2,10.21,0.65,43.7,128.9,2.7,5.74,2.91,0.48,1.45,1.39,5.95,38.9,8.8,4779.1,27,1,Normal,0,Normal
2026-01-30 06:26:00,Bulldozer,CAT_017,OP_018,Leveling,Hard,Dry,1584.2,80.1,275.3,63.6,18.46,28.2,4.43,1.81,80.7,16.58,0.43,66.7,89.7,11.96,5.42,10.05,0.35,11.63,1.61,2.61,33.1,6.2,9860.1,20,0,Poor_Grading_Performance,1,Medium
2026-01-30 06:27:00,Bulldozer,CAT_020,OP_017,Grading,Hard,Dry,1647.0,86.1,213.4,72.9,18.77,98.3,3.8,0.65,97.2,2.34,0.67,60.3,32.3,4.91,7.45,5.94,0.17,1.49,0.65,3.94,33.0,0.6,3324.4,2,0,Normal,0,Normal
2026-01-30 06:28:00,Bulldozer,CAT_017,OP_020,Ripping,Hard,Dry,1500.5,73.0,284.1,65.0,18.03,41.7,6.17,2.69,82.6,5.37,0.56,31.7,123.1,7.02,5.51,4.74,0.12,0.1,1.46,5.62,25.8,7.9,5848.7,14,0,Normal,0,Normal
2026-01-30 06:29:00,Bulldozer,CAT_012,OP_020,Leveling,Hard,Dry,1843.3,83.0,248.9,55.2,14.4,25.4,4.29,0.68,76.6,-3.35,0.52,66.2,119.0,3.72,5.31,5.87,0.33,7.29,1.83,5.46,28.0,3.6,4742.1,1,1,Poor_Grading_Performance,1,Medium
2026-01-30 06:30:00,Bulldozer,CAT_016,OP_007,Grading,Medium,Damp,1843.5,77.1,256.7,59.5,18.29,87.7,5.11,0.87,60.4,8.97,0.84,63.0,102.7,2.97,8.34,2.69,0.27,1.23,1.51,4.37,30.9,9.7,2418.5,14,0,Normal,0,Normal
2026-01-30 06:31:00,Bulldozer,CAT_007,OP_002,Leveling,Hard,Damp,1636.5,87.6,222.2,55.3,17.16,64.0,6.51,6.73,62.3,8.9,0.75,59.2,105.1,8.64,4.47,2.93,0.29,2.66,1.73,4.13,36.3,11.2,1664.8,58,0,Normal,0,Normal
2026-01-30 06:32:00,Bulldozer,CAT_014,OP_026,Leveling,Hard,Damp,1603.2,89.6,235.9,61.6,16.29,66.5,4.73,0.15,71.4,7.14,0.6,62.7,113.1,5.36,6.82,7.19,0.07,1.42,1.98,1.52,32.8,10.1,5856.3,16,0,Normal,0,Normal
2026-01-30 06:33:00,Bulldozer,CAT_010,OP_014,Dozing,Hard,Dry,1795.4,89.7,220.9,63.9,15.01,77.1,3.17,5.3,93.8,2.64,0.51,55.4,105.3,5.5,4.09,27.92,0.26,2.42,1.99,5.5,30.7,3.7,1565.6,29,0,Track_Slip,1,Low
2026-01-30 06:34:00,Bulldozer,CAT_014,OP_023,Dozing,Medium,Loose,1802.9,83.1,283.4,53.7,16.78,84.1,4.57,5.9,98.3,-3.18,0.65,102.5,91.8,5.47,9.18,4.09,0.3,1.99,1.41,5.11,40.1,2.3,7342.3,35,0,Normal,0,Normal
2026-01-30 06:35:00,Bulldozer,CAT_011,OP_012,Leveling,Medium,Dry,1734.4,84.0,180.1,76.0,19.52,59.4,8.23,2.08,68.8,6.64,0.69,65.4,123.3,7.37,5.61,7.4,0.27,2.82,1.07,1.21,34.7,7.4,2879.7,45,0,Normal,0,Normal
2026-01-30 06:36:00,Bulldozer,CAT_016,OP_029,Dozing,Hard,Damp,1710.1,76.5,298.1,57.0,18.07,31.4,5.43,1.12,57.9,8.14,0.73,68.0,69.7,5.71,5.97,4.79,0.3,1.32,1.04,6.62,31.6,8.4,8486.2,31,1,Normal,0,Normal
2026-01-30 06:37:00,Bulldozer,CAT_016,OP_026,Grading,Hard,Dry,1653.8,87.1,237.7,51.1,20.23,44.9,1.06,6.82,70.0,18.02,0.41,60.6,58.7,4.1,8.04,3.03,0.24,2.64,1.75,0.28,33.0,4.1,5925.7,22,0,Normal,0,Normal
2026-01-30 06:38:00,Bulldozer,CAT_017,OP_015,Grading,Hard,Dry,1803.0,79.4,183.2,55.3,18.36,60.8,4.23,0.03,88.3,7.71,0.46,90.6,105.1,3.87,6.98,4.78,0.12,2.7,1.37,2.96,29.4,7.6,7820.2,20,0,Normal,0,Normal
2026-01-30 06:39:00,Bulldozer,CAT_008,OP_008,Dozing,Soft,Dry,1663.4,89.7,215.4,59.1,17.2,83.8,6.6,0.5,66.2,2.81,0.54,71.3,103.6,6.92,5.21,3.45,0.39,2.05,1.56,5.76,32.8,12.8,6785.1,35,0,Normal,0,Normal
2026-01-30 06:40:00,Bulldozer,CAT_002,OP_027,Dozing,Medium,Dry,1839.4,82.6,306.2,64.1,20.35,29.8,6.56,1.92,85.6,11.31,0.78,63.1,79.2,7.95,5.29,5.93,0.46,1.67,1.96,8.68,23.9,7.9,7811.8,44,0,Normal,0,Normal
2026-01-30 06:41:00,Bulldozer,CAT_014,OP_016,Grading,Medium,Damp,1733.8,87.0,256.2,62.8,17.83,72.9,4.16,0.61,60.1,6.29,0.51,60.5,87.8,6.5,3.38,24.75,0.41,2.75,1.4,2.09,27.5,6.9,8510.3,16,0,Track_Slip,1,High
2026-01-30 06:42:00,Bulldozer,CAT_001,OP_015,Leveling,Soft,Damp,1645.3,76.1,212.0,61.4,17.06,77.5,8.85,1.42,76.0,1.96,0.38,72.1,124.2,5.88,7.26,0.0,0.24,2.88,0.76,4.27,28.3,12.0,5240.2,33,0,Normal,0,Normal
2026-01-30 06:43:00,Bulldozer,CAT_006,OP_019,Grading,Rocky,Wet,1673.3,80.4,313.2,66.6,21.51,31.9,3.02,1.73,77.0,4.44,0.56,58.5,85.8,8.06,6.84,6.65,0.26,3.91,1.49,6.22,26.4,8.6,9852.7,44,0,Normal,0,Normal
2026-01-30 06:44:00,Bulldozer,CAT_008,OP_002,Grading,Soft,Loose,1675.1,76.2,261.0,51.0,17.34,94.0,6.45,2.61,70.1,13.57,0.39,60.0,142.4,7.56,4.76,7.48,0.62,2.52,1.09,3.23,32.2,1.8,4286.9,18,0,Normal,0,Normal
2026-01-30 06:45:00,Bulldozer,CAT_008,OP_010,Grading,Rocky,Wet,1765.4,80.0,233.8,61.8,17.3,37.9,5.46,3.21,47.2,10.9,0.49,96.1,116.6,3.48,2.93,2.07,0.13,3.58,1.32,6.0,40.1,5.1,7795.3,31,0,Normal,0,Normal
2026-01-30 06:46:00,Bulldozer,CAT_015,OP_008,Dozing,Hard,Dry,1434.5,77.9,229.6,55.8,19.9,46.5,4.37,1.92,67.0,8.57,0.2,70.1,131.4,7.3,9.27,5.98,0.47,1.93,0.95,5.26,22.0,14.4,7903.9,49,0,Normal,0,Normal
2026-01-30 06:47:00,Bulldozer,CAT_015,OP_001,Ripping,Soft,Damp,1829.9,82.1,233.9,69.8,18.67,84.9,6.64,1.76,76.7,10.48,0.98,73.1,76.4,8.71,4.78,5.09,0.21,3.59,1.42,3.19,36.9,6.1,1209.4,26,1,Normal,0,Normal
2026-01-30 06:48:00,Bulldozer,CAT_009,OP_030,Dozing,Medium,Dry,892.2,93.0,269.0,75.3,17.6,48.7,0.07,34.36,64.0,12.38,0.64,62.4,25.0,5.05,7.99,0.69,0.05,4.89,1.29,2.41,28.9,12.1,8671.2,12,0,Excessive_Idling,1,Low
