timestamp,machine_type,machine_id,operator_id,task_type,soil_type,ground_condition,engine_rpm,engine_temperature_c,hydraulic_pressure_bar,hydraulic_oil_temperature_c,fuel_rate_lph,fuel_level_pct,machine_speed_kmh,idle_duration_min,boom_movement_rate,arm_movement_rate,bucket_movement_rate,swing_speed_rpm,bucket_cycles_per_min,excavation_depth_m,bucket_load_pct,vibration_level,slope_deg,ambient_temperature_c,operator_experience_years,machine_hours,maintenance_due_days,previous_anomaly_count_1hr,task_duration_min,anomaly_type,is_anomaly,severity
2026-01-26 23:40:00,Excavator,CAT_001,OP_012,Loading,Medium,Wet,1924.1,90.2,199.4,49.9,17.41,59.9,3.04,6.79,1.553,1.242,1.428,6.04,2.8,2.26,70.3,1.35,4.54,21.2,5.6,7243.2,12,0,112.5,Aggressive_Boom_Movement,1,Low
2026-01-26 23:41:00,Excavator,CAT_020,OP_018,Loading,Rocky,Damp,1581.9,82.4,259.0,51.3,22.25,37.0,2.57,5.38,0.846,0.606,0.769,5.8,1.62,2.23,63.6,1.14,3.66,32.4,3.5,4790.8,39,1,100.4,Normal,0,Normal
2026-01-26 23:42:00,Excavator,CAT_003,OP_022,Loading,Medium,Dry,943.7,75.3,250.3,69.3,21.55,82.2,0.0,20.27,0.893,0.981,0.684,8.39,0.3,2.23,80.6,1.15,0.21,25.7,9.6,1294.7,25,0,80.3,Excessive_Idling,1,High
2026-01-26 23:43:00,Excavator,CAT_019,OP_030,Excavation,Hard,Dry,1926.4,72.5,265.1,58.8,20.1,73.7,3.5,11.74,0.828,0.612,0.778,11.88,3.05,2.32,58.8,1.14,2.01,28.1,8.4,6111.3,30,0,100.8,Normal,0,Normal
2026-01-26 23:44:00,Excavator,CAT_004,OP_024,Loading,Soft,Wet,1950.4,78.2,219.7,69.8,19.15,59.9,1.56,1.24,0.801,0.911,0.422,9.43,2.64,0.75,61.6,1.13,8.41,39.3,4.2,5394.2,36,0,101.0,Normal,0,Normal
2026-01-26 23:45:00,Excavator,CAT_002,OP_014,Loading,Soft,Damp,1636.9,81.6,335.1,82.0,17.25,79.8,2.63,4.47,0.62,0.758,0.617,14.32,4.77,0.2,70.7,1.31,5.31,36.4,7.1,2632.8,50,0,67.4,Normal,0,Normal
2026-01-26 23:46:00,Excavator,CAT_011,OP_027,Excavation,Medium,Wet,1713.6,84.1,252.2,75.6,18.93,86.4,1.2,15.05,0.124,0.582,0.305,8.33,3.04,2.24,76.1,1.76,5.92,27.7,2.9,5156.0,30,0,117.6,Normal,0,Normal
2026-01-26 23:47:00,Excavator,CAT_018,OP_025,Excavation,Medium,Damp,2076.3,78.8,323.9,48.1,24.73,60.3,2.37,2.45,0.616,0.626,0.661,10.17,3.16,2.19,43.6,1.32,2.37,24.6,2.5,2931.2,13,1,119.9,Normal,0,Normal
2026-01-26 23:48:00,Excavator,CAT_002,OP_009,Trenching,Soft,Dry,1912.7,86.0,243.9,58.1,20.88,63.4,3.02,2.25,0.822,0.73,0.668,9.12,2.34,3.49,75.8,0.7,4.22,24.8,1.7,6283.6,26,0,100.0,Normal,0,Normal
2026-01-26 23:49:00,Excavator,CAT_007,OP_004,Excavation,Soft,Damp,1626.6,74.8,263.3,58.1,19.54,74.6,1.91,1.15,0.56,0.455,0.605,7.35,3.12,2.84,56.5,1.78,6.57,34.6,1.4,1192.9,47,0,83.3,Normal,0,Normal
2026-01-26 23:50:00,Excavator,CAT_016,OP_013,Digging,Rocky,Damp,2349.2,83.1,311.3,53.7,24.36,96.3,3.84,2.77,0.69,0.616,0.59,12.39,1.95,1.93,83.5,1.37,3.98,25.5,8.8,8036.7,11,0,71.9,Normal,0,Normal
2026-01-26 23:51:00,Excavator,CAT_002,OP_022,Loading,Medium,Dry,1978.5,86.6,234.8,60.5,20.31,31.4,2.78,6.12,0.587,0.791,0.45,5.19,2.15,2.22,72.0,1.15,5.24,30.6,10.4,7157.2,41,0,88.8,Normal,0,Normal
2026-01-26 23:52:00,Excavator,CAT_004,OP_008,Excavation,Soft,Damp,1695.6,71.4,227.5,70.4,19.79,39.2,4.03,0.06,0.924,0.759,0.53,8.15,3.5,4.41,76.5,1.23,3.2,28.5,7.4,2055.5,29,0,93.5,Normal,0,Normal
2026-01-26 23:53:00,Excavator,CAT_007,OP_030,Excavation,Medium,Damp,2170.8,77.8,237.8,50.4,23.59,72.1,1.65,3.42,0.713,0.924,0.677,8.09,2.93,2.17,77.1,1.25,0.0,35.7,9.8,6684.0,11,0,115.7,Normal,0,Normal
2026-01-26 23:54:00,Excavator,CAT_017,OP_030,Excavation,Soft,Dry,1683.5,83.3,235.9,54.2,18.06,43.0,2.59,1.4,0.604,0.984,0.688,6.76,3.01,3.11,72.3,1.51,4.04,34.4,8.6,9312.1,32,0,27.1,Normal,0,Normal
2026-01-26 23:55:00,Excavator,CAT_017,OP_001,Loading,Soft,Dry,1955.9,73.1,252.8,62.2,20.1,90.6,4.06,2.0,0.941,0.548,0.476,7.8,3.11,2.65,76.8,1.13,1.84,26.3,7.5,4337.5,55,0,99.9,Normal,0,Normal
2026-01-26 23:56:00,Excavator,CAT_015,OP_012,Excavation,Soft,Dry,2003.3,83.5,230.9,69.7,21.94,55.6,2.63,3.05,0.947,0.647,0.845,7.66,3.15,2.57,60.5,1.26,8.04,28.6,7.6,9336.3,45,0,165.5,Normal,0,Normal
2026-01-26 23:57:00,Excavator,CAT_014,OP_008,Trenching,Medium,Dry,1013.0,74.0,234.7,64.5,21.9,57.7,0.0,36.15,0.932,0.58,0.526,9.4,0.1,1.7,76.1,1.15,0.65,32.7,5.1,7902.6,34,0,112.2,Excessive_Idling,1,Medium
2026-01-26 23:58:00,Excavator,CAT_001,OP_027,Trenching,Hard,Loose,1583.0,85.2,224.3,62.0,18.81,27.9,2.45,0.2,0.618,0.59,0.903,11.08,2.83,2.37,90.4,1.56,0.0,28.5,3.0,2454.8,37,0,90.6,Normal,0,Normal
2026-01-26 23:59:00,Excavator,CAT_005,OP_024,Loading,Hard,Dry,1642.8,81.3,238.1,65.2,16.15,32.4,2.1,1.39,1.043,0.876,0.589,10.94,2.87,1.17,100.4,1.6,0.0,24.1,11.4,9033.5,30,1,76.4,Normal,0,Normal
2026-01-27 00:00:00,Excavator,CAT_019,OP_021,Digging,Soft,Dry,1950.6,78.8,273.9,59.4,25.67,44.3,2.1,0.88,0.852,0.87,0.461,3.46,1.38,3.08,95.9,1.48,0.0,28.3,2.7,8544.2,31,0,79.1,Normal,0,Normal
2026-01-27 00:01:00,Excavator,CAT_015,OP_023,Digging,Hard,Dry,1568.1,88.8,199.4,65.9,16.34,75.1,2.79,0.22,0.841,0.541,0.838,7.46,2.62,2.55,93.9,1.0,5.84,19.0,6.2,4276.9,28,0,127.4,Normal,0,Normal
2026-01-27 00:02:00,Excavator,CAT_005,OP_024,Loading,Medium,Damp,1688.3,81.2,254.2,72.5,18.42,77.3,1.12,0.45,0.666,0.923,0.668,8.03,3.87,3.08,64.8,1.01,6.6,34.6,2.3,7238.7,27,0,45.5,Normal,0,Normal
2026-01-27 00:03:00,Excavator,CAT_015,OP_023,Excavation,Medium,Wet,1908.5,79.2,193.6,59.2,19.07,93.1,4.34,0.31,0.448,0.533,0.552,4.71,2.15,3.15,63.1,1.22,1.66,40.2,7.5,3138.5,46,0,116.5,Normal,0,Normal
2026-01-27 00:04:00,Excavator,CAT_015,OP_021,Excavation,Hard,Dry,1806.8,75.4,349.0,58.3,23.64,60.4,4.56,1.39,0.607,0.675,0.611,7.06,3.19,1.58,105.1,1.32,3.58,28.1,4.1,4023.4,20,0,150.0,Bucket_Overloading,1,High
2026-01-27 00:05:00,Excavator,CAT_015,OP_030,Loading,Medium,Dry,1588.0,75.6,230.2,54.2,17.06,72.0,2.53,4.36,0.917,0.807,0.634,3.39,2.56,1.06,70.8,1.56,0.0,28.7,2.1,4838.2,56,0,103.9,Normal,0,Normal
2026-01-27 00:06:00,Excavator,CAT_020,OP_017,Excavation,Rocky,Damp,1706.8,83.1,258.6,62.1,16.23,56.4,5.72,4.93,0.792,0.735,0.793,17.58,2.48,2.44,47.1,1.17,4.15,34.9,9.0,1883.8,5,1,69.1,Excessive_Swing_Speed,1,High
2026-01-27 00:07:00,Excavator,CAT_011,OP_003,Digging,Medium,Dry,1773.9,87.1,290.7,65.8,18.54,59.4,2.73,9.64,0.879,0.797,0.64,5.98,3.98,1.68,61.0,0.73,9.1,35.1,11.6,1883.1,49,0,93.6,Normal,0,Normal
2026-01-27 00:08:00,Excavator,CAT_002,OP_013,Excavation,Soft,Dry,2035.7,84.1,299.5,58.6,20.25,75.5,3.66,6.27,0.572,0.914,0.627,7.57,3.53,2.8,93.7,1.26,1.53,27.6,14.9,5811.6,17,1,126.5,Normal,0,Normal
2026-01-27 00:09:00,Excavator,CAT_017,OP_021,Excavation,Medium,Dry,2273.4,76.1,301.8,58.7,19.79,56.4,4.42,1.84,0.461,0.614,0.237,4.16,2.03,1.66,78.3,1.0,7.53,31.5,14.3,6625.4,38,0,101.1,Normal,0,Normal
2026-01-27 00:10:00,Excavator,CAT_001,OP_027,Loading,Soft,Wet,1474.2,79.2,264.0,60.9,14.62,77.8,3.57,2.83,0.38,0.637,0.782,6.93,4.0,3.21,83.3,1.46,8.55,40.2,8.3,4151.8,20,0,76.6,Normal,0,Normal
2026-01-27 00:11:00,Excavator,CAT_013,OP_020,Trenching,Medium,Wet,1859.8,80.6,305.4,44.2,18.69,35.2,3.46,2.67,0.578,0.384,0.576,10.63,3.85,2.51,95.4,2.06,2.9,31.2,4.0,2339.3,15,1,83.0,Normal,0,Normal
2026-01-27 00:12:00,Excavator,CAT_016,OP_009,Excavation,Medium,Damp,2104.1,85.9,360.0,55.4,21.22,59.5,2.27,7.96,0.903,1.026,0.707,10.16,2.29,3.32,80.9,1.14,3.0,41.3,2.2,3348.6,43,1,53.2,Normal,0,Normal
2026-01-27 00:13:00,Excavator,CAT_003,OP_007,Excavation,Soft,Wet,1603.1,82.3,292.3,62.8,19.69,90.9,1.16,2.65,0.368,0.674,0.485,11.96,3.22,3.0,65.9,1.39,5.09,26.2,13.8,2593.8,9,0,117.2,Normal,0,Normal
2026-01-27 00:14:00,Excavator,CAT_016,OP_026,Loading,Hard,Damp,1807.7,84.7,268.8,52.0,21.12,69.4,3.48,1.44,0.609,0.693,0.726,8.48,3.71,3.62,56.5,1.29,5.96,28.5,1.6,7357.7,52,1,89.2,Normal,0,Normal
2026-01-27 00:15:00,Excavator,CAT_017,OP_007,Excavation,Medium,Damp,1687.8,87.5,246.0,66.6,19.27,63.5,3.56,2.73,1.314,1.403,1.305,6.78,2.43,2.83,69.4,0.8,3.77,34.0,13.2,8786.0,15,0,69.7,Aggressive_Boom_Movement,1,Medium
2026-01-27 00:16:00,Excavator,CAT_014,OP_001,Excavation,Medium,Damp,2240.7,87.3,315.6,59.7,26.33,78.6,3.4,0.53,0.834,0.764,0.695,9.09,0.93,2.29,63.0,0.65,3.19,30.0,9.3,1448.5,27,0,174.7,Low_Excavation_Productivity,1,Low
2026-01-27 00:17:00,Excavator,CAT_007,OP_020,Excavation,Soft,Damp,1662.3,86.1,282.8,65.3,19.16,81.8,3.68,0.61,0.5,0.638,0.808,6.13,2.35,2.5,70.3,1.39,0.91,33.9,14.2,9487.8,50,0,85.4,Normal,0,Normal
2026-01-27 00:18:00,Excavator,CAT_005,OP_016,Excavation,Hard,Dry,1500.0,91.8,353.6,59.7,19.99,69.6,3.88,10.55,0.795,0.726,0.657,11.43,2.07,2.05,64.2,1.31,4.61,20.7,6.5,3424.9,35,1,58.6,Normal,0,Normal
2026-01-27 00:19:00,Excavator,CAT_015,OP_020,Digging,Rocky,Dry,1980.2,86.4,296.9,68.1,22.34,81.2,3.83,5.01,0.927,1.026,0.398,5.45,2.26,1.76,67.7,1.45,5.4,26.7,13.1,3876.3,20,2,74.7,Normal,0,Normal
2026-01-27 00:20:00,Excavator,CAT_004,OP_014,Loading,Soft,Dry,1979.1,82.6,209.1,65.3,21.31,75.9,2.01,1.89,0.886,0.641,0.34,9.65,2.5,2.49,64.0,1.46,7.83,31.4,6.1,6356.2,5,1,66.2,Normal,0,Normal
2026-01-27 00:21:00,Excavator,CAT_014,OP_019,Digging,Hard,Wet,1901.8,84.8,284.5,47.1,18.7,79.2,2.58,3.38,0.543,0.614,0.459,9.88,3.47,1.47,50.0,1.75,6.09,34.9,2.7,4487.1,46,2,76.9,Normal,0,Normal
2026-01-27 00:22:00,Excavator,CAT_004,OP_011,Excavation,Medium,Dry,1979.3,75.5,284.8,57.2,24.12,50.8,2.93,0.57,0.821,0.678,0.283,9.19,3.12,1.69,97.8,1.29,4.72,24.6,10.9,2240.4,19,0,83.7,Normal,0,Normal
2026-01-27 00:23:00,Excavator,CAT_007,OP_014,Loading,Medium,Dry,1883.0,81.2,277.5,59.5,17.71,29.5,3.07,1.3,1.366,1.491,1.544,4.32,3.57,2.17,72.4,1.96,0.65,29.5,3.3,4863.8,15,0,94.6,Aggressive_Boom_Movement,1,Low
2026-01-27 00:24:00,Excavator,CAT_011,OP_006,Loading,Medium,Dry,1689.9,87.8,342.2,55.7,19.87,52.0,4.25,5.51,0.522,0.672,0.689,5.63,3.12,2.93,66.0,1.36,9.1,24.7,4.9,9697.9,26,1,85.7,Normal,0,Normal
2026-01-27 00:25:00,Excavator,CAT_004,OP_021,Trenching,Hard,Dry,1734.1,74.8,345.8,56.1,24.02,34.6,3.0,1.96,0.612,0.875,0.9,7.63,2.99,1.45,111.9,0.98,11.46,25.2,1.4,9921.0,35,0,70.2,Bucket_Overloading,1,Critical
2026-01-27 00:26:00,Excavator,CAT_016,OP_018,Excavation,Hard,Dry,1587.5,83.7,317.3,72.0,18.81,28.1,1.8,7.38,0.731,0.509,0.835,7.91,2.76,2.77,37.9,0.72,6.89,31.9,11.7,7337.9,57,0,59.2,Normal,0,Normal
2026-01-27 00:27:00,Excavator,CAT_014,OP_010,Excavation,Medium,Wet,1692.6,83.5,267.5,61.0,23.59,50.3,2.84,3.6,0.701,0.774,0.693,6.0,2.87,2.71,79.0,1.29,6.26,29.3,5.2,7355.4,17,1,56.3,Normal,0,Normal
2026-01-27 00:28:00,Excavator,CAT_001,OP_018,Excavation,Medium,Loose,1717.1,81.8,275.7,54.1,15.41,54.1,4.13,1.64,0.637,0.657,0.742,13.52,3.57,1.21,69.1,1.06,1.72,29.6,6.5,9915.8,5,0,80.5,Normal,0,Normal
2026-01-27 00:29:00,Excavator,CAT_017,OP_008,Trenching,Hard,Damp,1619.2,81.5,228.9,66.4,16.84,98.0,3.94,1.18,0.683,0.703,0.839,8.42,2.62,2.94,65.0,0.65,6.75,25.6,10.8,2503.6,34,1,84.0,Normal,0,Normal
2026-01-27 00:30:00,Excavator,CAT_015,OP_023,Loading,Hard,Dry,1551.8,79.0,236.7,59.5,17.94,93.1,0.52,14.34,1.374,1.494,1.321,9.11,1.53,2.81,78.8,1.11,6.43,31.7,8.9,8045.9,10,0,74.0,Aggressive_Boom_Movement,1,Medium
2026-01-27 00:31:00,Excavator,CAT_017,OP_018,Loading,Soft,Dry,1870.1,86.7,270.9,74.0,21.3,87.8,2.35,4.07,0.847,0.933,0.707,9.67,1.79,2.75,82.8,1.6,8.39,32.0,3.5,1076.0,35,2,66.5,Normal,0,Normal
2026-01-27 00:32:00,Excavator,CAT_013,OP_020,Loading,Soft,Dry,1977.6,79.1,280.5,70.3,23.62,40.0,1.62,5.76,0.815,0.883,0.515,10.29,2.43,1.97,61.6,0.86,4.22,32.1,3.8,3803.7,42,0,82.4,Normal,0,Normal
2026-01-27 00:33:00,Excavator,CAT_013,OP_019,Excavation,Hard,Dry,1632.8,78.8,304.9,59.4,20.2,34.3,5.28,3.16,0.774,0.844,0.621,21.05,3.56,3.9,77.4,0.89,3.92,35.4,1.2,5582.8,30,0,82.5,Excessive_Swing_Speed,1,Low
2026-01-27 00:34:00,Excavator,CAT_008,OP_026,Excavation,Medium,Damp,1935.4,80.2,266.9,57.5,18.24,46.9,3.94,8.11,1.001,0.476,0.761,6.81,2.12,3.73,44.3,1.43,4.48,34.5,11.8,5247.6,18,0,103.7,Normal,0,Normal
2026-01-27 00:35:00,Excavator,CAT_005,OP_025,Excavation,Medium,Loose,2108.2,70.4,240.5,64.6,20.31,96.9,4.09,1.67,0.567,0.511,0.599,9.64,0.5,3.27,67.2,1.74,3.26,35.9,8.4,6879.0,8,0,188.6,Low_Excavation_Productivity,1,Low
2026-01-27 00:36:00,Excavator,CAT_005,OP_009,Excavation,Hard,Dry,2180.8,107.2,263.6,93.0,21.1,74.8,0.0,4.25,1.039,0.442,0.526,5.49,1.13,4.24,58.9,0.79,5.09,31.6,12.1,9107.8,43,1,146.5,Engine_Overheating,1,Critical
2026-01-27 00:37:00,Excavator,CAT_007,OP_013,Loading,Hard,Damp,1845.9,82.4,252.1,54.8,21.79,41.6,4.41,4.88,0.936,0.482,0.736,9.2,2.58,4.06,95.2,1.27,3.39,35.1,4.3,2793.9,48,1,100.2,Normal,0,Normal
2026-01-27 00:38:00,Excavator,CAT_006,OP_017,Excavation,Medium,Loose,1925.9,83.1,205.0,66.6,20.74,42.2,3.64,0.23,1.422,1.545,1.356,7.22,3.32,2.5,76.5,0.71,0.7,34.1,2.9,6842.1,29,0,134.4,Aggressive_Boom_Movement,1,Low
2026-01-27 00:39:00,Excavator,CAT_016,OP_023,Trenching,Medium,Dry,774.5,72.5,261.6,68.6,17.55,44.9,0.08,20.6,0.672,0.521,0.912,6.9,0.09,3.38,80.4,0.9,0.49,31.0,3.8,8624.3,32,0,86.1,Excessive_Idling,1,Low
2026-01-27 00:40:00,Excavator,CAT_011,OP_002,Loading,Soft,Damp,1871.0,71.5,334.4,65.8,19.69,95.3,0.0,3.73,0.895,0.553,0.516,6.08,4.59,2.89,78.9,0.79,1.91,39.0,11.2,7415.0,54,0,111.8,Normal,0,Normal
2026-01-27 00:41:00,Excavator,CAT_009,OP_028,Excavation,Medium,Wet,1983.8,84.3,284.4,61.8,20.31,82.0,3.57,5.99,0.617,0.593,0.629,12.16,3.42,2.76,73.5,1.37,4.32,29.6,11.3,5186.8,28,0,52.8,Normal,0,Normal
2026-01-27 00:42:00,Excavator,CAT_015,OP_010,Trenching,Medium,Wet,1762.5,89.5,251.6,60.2,24.15,67.0,2.05,0.35,0.554,0.669,0.615,7.36,2.11,2.32,80.7,1.23,4.46,31.3,4.8,1309.1,36,0,112.4,Normal,0,Normal
2026-01-27 00:43:00,Excavator,CAT_015,OP_013,Trenching,Medium,Dry,1844.4,94.1,336.6,69.1,21.32,51.8,1.86,10.31,1.061,0.653,0.501,1.99,2.32,3.24,69.5,1.24,0.26,26.4,5.7,2113.3,26,0,183.5,Normal,0,Normal
2026-01-27 00:44:00,Excavator,CAT_019,OP_008,Loading,Soft,Wet,1680.4,92.3,258.8,61.9,19.7,62.5,3.76,2.86,0.525,0.396,0.799,6.4,2.89,3.3,36.8,1.72,1.05,36.7,6.8,3174.5,24,0,81.2,Normal,0,Normal
2026-01-27 00:45:00,Excavator,CAT_007,OP_017,Digging,Medium,Dry,1621.7,79.6,230.5,63.7,16.34,56.6,2.53,0.58,0.557,0.863,0.253,9.48,2.66,2.38,81.5,0.95,7.11,30.9,4.2,8614.9,16,0,166.2,Normal,0,Normal
2026-01-27 00:46:00,Excavator,CAT_005,OP_009,Digging,Soft,Dry,2129.0,99.5,203.5,85.7,19.6,31.6,4.12,1.25,0.653,0.807,0.677,9.49,3.56,1.29,80.8,1.07,3.62,39.2,5.9,7248.4,23,0,89.5,Engine_Overheating,1,Medium
2026-01-27 00:47:00,Excavator,CAT_001,OP_028,Trenching,Medium,Damp,1980.8,76.3,279.5,51.8,17.2,58.4,1.56,9.83,0.738,0.706,0.78,9.81,3.4,3.34,64.4,1.08,7.85,33.5,6.2,4436.8,59,0,99.0,Normal,0,Normal
2026-01-27 00:48:00,Excavator,CAT_004,OP_010,Excavation,Medium,Dry,1897.6,93.3,254.4,56.7,17.36,57.2,4.35,2.22,0.844,0.738,0.842,13.51,3.29,3.65,64.7,0.99,5.77,26.4,5.8,4432.4,16,2,88.3,Normal,0,Normal
2026-01-27 00:49:00,Excavator,CAT_013,OP_010,Excavation,Soft,Damp,1900.8,79.0,248.3,60.8,19.7,31.7,2.87,3.49,0.704,0.492,0.662,9.94,1.72,2.21,55.1,5.71,3.08,32.1,10.6,2077.2,52,0,55.5,Abnormal_Vibration,1,Low
2026-01-27 00:50:00,Excavator,CAT_017,OP_001,Excavation,Medium,Damp,2280.1,81.5,345.9,59.2,21.91,92.6,2.09,2.65,1.016,0.743,0.601,4.51,3.05,1.92,65.9,4.34,4.44,31.2,10.2,1163.4,52,0,96.6,Abnormal_Vibration,1,Low
2026-01-27 00:51:00,Excavator,CAT_013,OP_022,Excavation,Soft,Dry,1613.4,77.4,275.2,65.3,16.59,40.2,3.03,0.88,0.955,0.595,0.883,5.44,2.61,3.15,73.5,0.74,4.95,32.0,11.0,8075.9,51,0,90.7,Normal,0,Normal
2026-01-27 00:52:00,Excavator,CAT_020,OP_028,Excavation,Soft,Dry,1812.8,77.0,291.5,41.7,19.75,63.9,5.22,0.17,0.639,0.464,0.578,6.04,3.23,1.93,90.9,1.2,3.95,29.3,10.8,8278.1,57,0,84.7,Normal,0,Normal
2026-01-27 00:53:00,Excavator,CAT_013,OP_018,Excavation,Medium,Dry,2321.7,100.2,317.2,88.9,18.25,92.2,2.88,7.0,0.843,0.702,0.571,9.11,3.58,3.41,72.3,1.13,8.46,31.3,13.7,8089.9,4,0,29.5,Engine_Overheating,1,High
2026-01-27 00:54:00,Excavator,CAT_018,OP_028,Excavation,Medium,Dry,1454.2,84.3,283.1,65.4,16.63,32.4,6.32,7.9,1.145,0.599,0.803,18.09,3.57,3.14,52.4,1.09,2.79,30.6,5.5,6538.6,59,1,93.6,Excessive_Swing_Speed,1,Low
2026-01-27 00:55:00,Excavator,CAT_006,OP_013,Trenching,Hard,Damp,2013.3,78.2,293.8,53.4,18.58,52.2,2.61,2.0,0.935,0.5,0.625,10.33,2.15,2.36,84.6,0.63,5.21,34.3,4.8,6213.4,36,0,91.7,Normal,0,Normal
2026-01-27 00:56:00,Excavator,CAT_007,OP_021,Trenching,Soft,Dry,1737.0,80.1,320.1,71.7,18.67,45.8,3.74,2.04,0.576,1.041,0.465,7.88,3.52,1.83,49.5,0.84,3.25,24.5,9.7,2242.2,17,1,71.3,Normal,0,Normal
2026-01-27 00:57:00,Excavator,CAT_017,OP_026,Digging,Soft,Damp,1893.2,86.2,328.7,62.2,25.74,61.2,5.19,6.46,0.522,0.516,0.491,8.33,3.01,2.32,106.3,1.69,0.33,32.6,9.7,566.9,24,1,56.8,Bucket_Overloading,1,High
2026-01-27 00:58:00,Excavator,CAT_014,OP_023,Excavation,Medium,Dry,1489.2,90.0,320.1,82.3,18.78,63.0,4.22,0.27,1.489,0.614,0.407,7.77,3.33,2.9,98.6,1.23,5.86,30.9,10.8,2303.0,18,0,80.9,Hydraulic_Stress,1,Low
2026-01-27 00:59:00,Excavator,CAT_010,OP_005,Excavation,Medium,Dry,2098.9,85.3,188.3,56.1,24.63,69.7,2.9,4.14,0.599,0.749,0.379,7.58,3.28,1.51,58.1,4.03,5.83,21.8,2.3,1118.1,19,0,43.8,Abnormal_Vibration,1,Low
2026-01-27 01:00:00,Excavator,CAT_020,OP_030,Excavation,Soft,Damp,1742.2,78.2,240.2,64.2,19.0,51.6,3.13,5.73,0.94,0.519,0.723,9.19,3.78,1.83,41.2,1.51,3.31,27.1,9.5,2862.6,25,0,135.3,Normal,0,Normal
2026-01-27 01:01:00,Excavator,CAT_016,OP_002,Excavation,Soft,Dry,1734.1,88.4,292.2,61.2,16.4,49.4,0.83,0.25,0.599,0.486,0.419,4.44,2.92,1.84,66.6,1.35,0.0,28.4,6.1,8238.8,7,0,43.4,Normal,0,Normal
2026-01-27 01:02:00,Excavator,CAT_006,OP_004,Trenching,Medium,Dry,1909.3,83.8,279.4,62.4,18.51,80.1,2.9,8.56,0.783,0.409,0.742,5.78,2.82,2.81,74.4,0.96,0.03,27.6,7.1,9009.0,18,0,99.8,Normal,0,Normal
2026-01-27 01:03:00,Excavator,CAT_013,OP_007,Loading,Hard,Dry,1695.4,90.0,278.1,69.9,16.93,78.7,4.17,1.92,0.648,0.747,0.429,9.18,3.15,2.52,85.1,1.32,4.26,27.0,12.1,7811.4,3,0,132.5,Normal,0,Normal
2026-01-27 01:04:00,Excavator,CAT_008,OP_022,Excavation,Medium,Dry,1792.4,82.3,281.2,69.4,19.15,94.9,3.77,5.14,0.696,0.511,0.694,11.1,2.88,3.08,77.3,1.16,0.0,41.5,7.9,2974.6,23,0,156.2,Normal,0,Normal
2026-01-27 01:05:00,Excavator,CAT_009,OP_027,Loading,Rocky,Loose,1638.1,88.2,285.3,66.4,22.07,41.0,3.1,3.93,0.646,0.52,0.701,8.47,2.82,1.62,73.8,1.26,5.16,30.9,4.1,1590.9,26,0,39.0,Normal,0,Normal
2026-01-27 01:06:00,Excavator,CAT_017,OP_017,Digging,Hard,Loose,2222.5,105.7,234.6,95.0,21.16,50.1,1.98,1.38,0.962,0.749,1.066,8.93,2.46,3.57,63.4,1.18,0.0,29.9,12.2,803.3,36,1,69.2,Engine_Overheating,1,Low
2026-01-27 01:07:00,Excavator,CAT_014,OP_011,Excavation,Hard,Damp,1884.3,82.9,241.5,61.7,21.97,65.8,1.03,14.77,0.557,0.64,0.638,8.11,4.16,2.65,65.6,1.33,6.19,32.4,2.2,7200.5,11,0,110.6,Normal,0,Normal
2026-01-27 01:08:00,Excavator,CAT_001,OP_014,Excavation,Medium,Damp,2025.5,85.5,243.2,72.2,19.0,33.9,3.33,0.22,0.579,0.596,0.558,9.13,4.18,1.97,94.4,1.31,2.34,37.2,14.5,8780.7,56,0,40.6,Normal,0,Normal
2026-01-27 01:09:00,Excavator,CAT_012,OP_021,Digging,Hard,Wet,1918.6,81.0,274.7,55.6,20.6,59.7,2.22,2.46,0.989,0.586,0.752,8.08,2.6,2.65,76.6,1.26,1.08,29.2,8.2,5193.2,29,0,81.6,Normal,0,Normal
2026-01-27 01:10:00,Excavator,CAT_013,OP_007,Loading,Medium,Damp,1801.0,82.5,240.5,45.0,22.81,84.7,3.1,4.59,0.492,0.696,0.655,3.73,4.75,2.83,69.1,1.11,7.2,28.3,8.3,5781.9,28,0,42.1,Normal,0,Normal
2026-01-27 01:11:00,Excavator,CAT_011,OP_007,Digging,Medium,Dry,1838.6,76.4,250.7,62.9,21.74,54.6,0.65,0.84,1.29,1.311,1.662,7.17,2.07,2.38,89.1,1.55,2.8,33.8,12.1,666.9,4,0,95.7,Aggressive_Boom_Movement,1,Critical
2026-01-27 01:12:00,Excavator,CAT_006,OP_009,Excavation,Hard,Damp,2056.7,93.4,322.2,65.2,25.59,31.6,0.74,0.74,0.601,0.776,0.349,5.56,2.32,3.65,102.0,1.13,7.59,31.5,5.4,4534.2,10,0,83.6,Bucket_Overloading,1,Medium
2026-01-27 01:13:00,Excavator,CAT_013,OP_015,Excavation,Hard,Wet,2037.5,75.8,282.0,60.7,21.57,65.2,5.98,0.68,0.569,0.85,0.658,18.73,2.67,1.68,68.5,1.27,5.51,30.1,10.5,5812.1,23,0,82.8,Excessive_Swing_Speed,1,Medium
2026-01-27 01:14:00,Excavator,CAT_019,OP_023,Excavation,Medium,Dry,1626.1,82.9,168.5,52.7,15.36,49.8,2.89,8.65,0.546,0.925,0.429,10.1,2.77,2.71,65.6,1.56,1.43,21.9,5.1,5165.3,9,0,75.0,Normal,0,Normal
