timestamp,machine_type,machine_id,operator_id,task_type,material_type,ground_condition,engine_rpm,engine_temperature_c,transmission_temperature_c,hydraulic_pressure_bar,hydraulic_oil_temperature_c,fuel_rate_lph,fuel_level_pct,vehicle_speed_kmh,idle_duration_min,bucket_load_pct,bucket_fill_ratio_pct,lift_height_m,forward_speed_kmh,reverse_speed_kmh,acceleration_mps2,braking_intensity,loading_cycles_per_hour,cycle_time_sec,tire_slip_pct,vibration_level,slope_deg,ambient_temperature_c,operator_experience_years,machine_hours,maintenance_due_days,previous_anomaly_count_1hr,anomaly_type,is_anomaly,severity
2026-02-02 21:24:00,Loader,CAT_004,OP_006,Loading,Gravel,Damp,2070.6,91.1,72.7,285.0,67.9,22.96,91.7,9.79,5.0,92.3,85.7,2.69,10.92,7.77,1.7,0.84,24.1,28.0,6.91,0.77,0.0,33.1,11.5,6050.8,51,0,Normal,0,Normal
2026-02-02 21:25:00,Loader,CAT_011,OP_018,Loading,Soil,Dry,1803.1,81.6,75.5,290.8,62.1,21.11,52.3,13.46,3.3,75.4,71.6,1.32,11.85,7.65,1.47,0.71,26.7,36.3,6.46,1.22,3.82,29.4,8.4,5888.4,30,1,Normal,0,Normal
2026-02-02 21:26:00,Loader,CAT_011,OP_001,Loading,Soil,Dry,1553.1,79.0,73.8,248.5,50.1,15.72,47.4,11.14,8.72,79.2,74.0,1.14,7.8,3.08,1.14,1.38,26.5,22.8,6.26,2.12,4.4,36.2,12.9,8857.3,24,0,Normal,0,Normal
2026-02-02 21:27:00,Loader,CAT_015,OP_030,Hauling,Gravel,Wet,1551.6,80.3,80.2,221.7,68.6,18.84,91.4,4.52,2.13,84.3,88.3,2.75,5.58,5.83,0.97,0.19,33.9,48.1,5.44,1.69,2.53,27.1,10.4,3027.7,29,0,Normal,0,Normal
2026-02-02 21:28:00,Loader,CAT_008,OP_020,Loading,Rock,Damp,1886.1,84.2,66.9,243.4,63.8,18.28,29.1,11.43,1.53,86.5,64.0,2.02,6.82,6.41,2.2,0.23,20.6,33.8,2.07,1.51,7.15,30.9,2.9,6530.7,20,0,Normal,0,Normal
2026-02-02 21:29:00,Loader,CAT_004,OP_009,Loading,Gravel,Damp,1797.9,84.7,74.4,351.8,94.5,19.69,29.0,5.58,2.83,99.2,64.0,1.57,4.8,6.83,0.86,1.28,27.6,34.2,8.92,1.74,4.34,30.7,2.2,6035.9,51,0,Hydraulic_Stress,1,High
2026-02-02 21:30:00,Loader,CAT_006,OP_016,Loading,Soil,Damp,1661.9,78.8,90.9,270.5,57.9,19.62,84.6,10.97,4.54,68.3,61.9,4.16,14.17,5.82,0.7,1.0,25.6,37.4,4.46,1.31,2.86,26.8,10.9,1307.8,41,0,Normal,0,Normal
2026-02-02 21:31:00,Loader,CAT_015,OP_030,Stockpiling,Sand,Dry,1641.8,87.1,84.9,291.7,62.9,17.2,98.4,6.25,0.0,82.8,85.4,2.23,7.03,5.17,1.31,1.45,28.0,44.2,3.48,1.59,1.85,25.4,9.9,5448.6,30,0,Normal,0,Normal
2026-02-02 21:32:00,Loader,CAT_018,OP_011,Hauling,Gravel,Wet,2087.6,84.9,78.2,241.4,60.3,21.11,29.5,10.78,0.82,32.7,62.8,3.55,13.01,7.01,1.39,0.42,18.4,35.9,3.24,0.98,6.99,38.9,7.2,571.9,2,0,Normal,0,Normal
2026-02-02 21:33:00,Loader,CAT_009,OP_030,Loading,Gravel,Dry,1853.8,88.0,71.3,305.6,62.7,18.9,93.9,12.32,0.22,88.8,61.6,3.26,5.49,7.11,0.99,0.85,35.8,43.6,2.26,1.95,0.0,32.8,3.9,7964.1,43,0,Normal,0,Normal
2026-02-02 21:34:00,Loader,CAT_008,OP_001,Material_Handling,Gravel,Damp,1898.6,83.2,82.2,266.0,57.2,19.53,49.8,8.85,5.65,61.3,77.8,3.68,10.94,5.92,1.97,0.78,18.8,33.8,4.47,0.99,4.44,32.0,8.5,5175.3,59,0,Normal,0,Normal
2026-02-02 21:35:00,Loader,CAT_011,OP_025,Loading,Coal,Dry,2259.8,79.6,119.0,222.8,65.5,16.07,82.9,10.76,0.28,55.6,76.5,2.49,4.06,4.25,2.38,0.78,31.0,64.2,5.53,1.21,0.85,27.4,13.5,3525.5,12,1,Transmission_Overheating,1,Medium
2026-02-02 21:36:00,Loader,CAT_011,OP_018,Hauling,Soil,Dry,1853.0,78.8,73.3,206.6,62.1,17.26,47.1,5.74,2.6,97.6,72.2,3.05,6.46,4.57,0.87,0.97,32.1,36.3,3.65,1.31,2.38,38.9,5.6,5063.4,50,1,Normal,0,Normal
2026-02-02 21:37:00,Loader,CAT_003,OP_010,Material_Handling,Sand,Wet,897.2,86.7,85.0,254.6,78.8,16.46,25.8,0.02,31.79,63.1,90.8,1.36,7.02,6.15,0.55,1.35,5.2,40.0,4.91,0.86,4.66,18.9,6.0,9305.2,45,0,Excessive_Idling,1,Medium
2026-02-02 21:38:00,Loader,CAT_020,OP_014,Material_Handling,Sand,Wet,1658.2,83.2,87.0,229.6,57.9,17.69,58.6,8.6,0.02,70.6,77.8,3.48,10.85,11.03,1.83,1.93,32.8,38.1,3.12,1.42,0.53,20.1,14.1,2254.2,40,1,Normal,0,Normal
2026-02-02 21:39:00,Loader,CAT_012,OP_018,Material_Handling,Sand,Dry,1688.7,78.7,78.6,299.7,54.1,16.91,98.8,4.85,0.26,64.8,78.9,2.45,2.72,7.15,1.74,1.12,30.2,44.3,6.02,1.35,1.67,39.9,14.0,8475.5,50,0,Normal,0,Normal
2026-02-02 21:40:00,Loader,CAT_008,OP_030,Material_Handling,Gravel,Wet,1958.4,83.7,79.5,269.3,62.6,24.62,45.1,10.33,12.65,64.9,86.4,3.13,6.17,6.44,0.66,0.28,24.7,36.8,5.03,1.55,4.8,21.9,2.6,558.3,26,0,Normal,0,Normal
2026-02-02 21:41:00,Loader,CAT_017,OP_018,Loading,Soil,Damp,1714.9,83.1,70.5,232.2,52.7,18.41,44.5,10.03,8.43,47.7,110.5,1.14,13.35,3.11,0.57,1.09,31.2,40.5,8.08,1.67,0.07,30.8,11.4,4074.9,31,1,Normal,0,Normal
2026-02-02 21:42:00,Loader,CAT_012,OP_009,Loading,Gravel,Dry,1396.6,87.0,78.9,178.7,63.4,17.35,83.0,8.93,10.56,56.3,73.8,2.5,10.96,7.13,1.68,0.94,29.0,37.9,5.81,1.01,5.71,31.3,1.5,4975.0,27,0,Normal,0,Normal
2026-02-02 21:43:00,Loader,CAT_002,OP_025,Hauling,Rock,Wet,1475.8,89.8,95.8,321.3,68.0,16.39,55.8,12.3,8.77,49.6,98.6,3.07,5.7,5.69,1.62,3.35,17.6,22.8,2.99,0.2,1.44,31.5,6.1,4271.4,1,0,Harsh_Braking,1,High
2026-02-02 21:44:00,Loader,CAT_017,OP_023,Hauling,Sand,Dry,1906.7,74.7,86.7,302.1,61.7,20.13,28.4,12.26,1.87,84.0,60.3,2.57,6.03,3.48,1.14,0.72,30.7,27.0,5.1,1.81,10.04,31.7,11.5,2988.9,2,0,Normal,0,Normal
2026-02-02 21:45:00,Loader,CAT_008,OP_015,Loading,Soil,Damp,1791.7,85.3,79.1,269.0,68.5,16.39,28.4,5.55,20.13,61.7,72.3,2.12,4.39,6.12,0.5,0.63,26.1,51.3,4.44,1.47,2.93,30.3,12.0,5288.4,46,0,Normal,0,Normal
2026-02-02 21:46:00,Loader,CAT_005,OP_002,Loading,Rock,Dry,1516.5,82.8,71.4,224.4,65.0,13.57,42.4,10.05,8.16,79.6,79.8,2.66,6.57,5.09,1.65,0.96,34.1,40.4,4.43,1.35,5.47,34.5,8.4,9500.8,34,0,Normal,0,Normal
2026-02-02 21:47:00,Loader,CAT_011,OP_003,Loading,Gravel,Wet,1903.6,81.3,67.3,279.5,74.2,24.36,33.0,12.12,0.29,89.1,72.7,2.78,9.12,9.95,1.51,1.05,19.8,52.3,3.12,1.63,5.15,31.9,14.5,9031.6,38,0,Normal,0,Normal
2026-02-02 21:48:00,Loader,CAT_015,OP_004,Loading,Gravel,Wet,1892.9,79.3,80.2,229.1,57.4,19.34,58.5,9.94,0.72,93.5,98.8,3.36,8.28,6.96,1.56,0.59,30.4,50.3,5.65,1.47,3.03,24.2,10.8,5442.6,48,0,Normal,0,Normal
2026-02-02 21:49:00,Loader,CAT_016,OP_017,Loading,Rock,Wet,1983.2,78.0,84.1,257.7,67.3,23.13,49.5,6.73,11.52,78.4,75.8,3.5,11.52,5.83,1.02,0.66,22.5,38.6,2.7,1.5,2.5,26.5,14.7,7165.6,44,0,Normal,0,Normal
2026-02-02 21:50:00,Loader,CAT_003,OP_026,Stockpiling,Gravel,Dry,1795.0,86.7,82.3,291.4,64.2,22.16,80.3,8.31,4.54,86.9,66.6,3.54,7.24,5.3,1.14,0.71,39.9,32.1,7.27,1.06,3.29,31.3,1.1,5087.8,31,0,Normal,0,Normal
2026-02-02 21:51:00,Loader,CAT_006,OP_017,Loading,Soil,Dry,1643.0,83.3,78.6,248.5,55.9,19.24,61.7,3.97,2.99,81.9,67.6,3.12,8.52,5.46,1.54,0.98,23.3,32.1,5.4,0.99,2.27,39.7,6.9,7640.5,28,1,Normal,0,Normal
2026-02-02 21:52:00,Loader,CAT_005,OP_020,Material_Handling,Sand,Dry,1955.3,85.6,69.6,271.7,58.1,21.14,47.3,5.46,2.09,95.3,77.3,0.89,10.42,3.52,1.47,0.6,34.0,51.6,4.27,0.99,2.56,20.0,0.6,1180.9,37,0,Normal,0,Normal
2026-02-02 21:53:00,Loader,CAT_002,OP_017,Hauling,Soil,Damp,2063.9,83.6,116.3,250.5,61.8,15.82,73.1,14.08,0.32,76.5,77.2,2.57,9.22,4.36,0.75,0.57,27.2,16.8,4.28,0.9,3.68,28.3,13.9,3163.5,12,1,Transmission_Overheating,1,Low
2026-02-02 21:54:00,Loader,CAT_001,OP_029,Loading,Soil,Damp,2016.2,75.5,87.8,215.1,49.8,21.91,25.3,15.51,3.71,59.5,56.6,1.04,11.35,3.39,0.82,1.21,24.9,42.4,5.71,1.79,2.49,38.8,6.5,1348.5,34,0,Normal,0,Normal
2026-02-02 21:55:00,Loader,CAT_002,OP_008,Loading,Gravel,Damp,1814.7,80.5,66.5,249.4,71.2,20.86,84.4,19.28,7.99,68.7,94.6,3.19,8.88,7.9,0.75,2.33,22.4,40.6,5.68,1.37,5.85,31.0,4.2,3875.5,23,1,Harsh_Braking,1,Medium
2026-02-02 21:56:00,Loader,CAT_013,OP_009,Loading,Gravel,Wet,2147.4,83.8,117.4,277.1,59.7,19.32,79.4,6.36,1.77,81.3,89.2,2.19,7.87,7.08,1.21,1.03,17.1,27.4,4.97,0.6,8.29,34.8,10.4,6446.4,26,0,Transmission_Overheating,1,Critical
2026-02-02 21:57:00,Loader,CAT_008,OP_001,Hauling,Soil,Dry,2026.9,88.7,92.4,210.1,60.7,18.63,67.0,8.88,11.02,42.4,84.4,1.93,5.51,6.69,1.1,1.04,24.7,33.5,5.29,1.31,5.42,34.7,14.1,5532.8,12,0,Normal,0,Normal
2026-02-02 21:58:00,Loader,CAT_020,OP_025,Loading,Rock,Damp,1303.6,77.3,62.0,305.2,53.3,13.66,42.2,10.53,2.53,87.3,67.6,1.8,8.38,5.31,0.27,1.77,27.3,40.3,4.56,0.72,2.51,32.7,7.1,2925.3,40,0,Normal,0,Normal
2026-02-02 21:59:00,Loader,CAT_003,OP_023,Hauling,Sand,Wet,1714.7,78.7,84.3,291.5,71.4,19.49,41.1,6.9,4.58,73.1,64.9,3.31,7.33,7.64,0.59,1.03,19.6,33.3,4.99,0.32,2.08,31.8,7.0,9208.8,15,1,Normal,0,Normal
2026-02-02 22:00:00,Loader,CAT_012,OP_011,Loading,Sand,Wet,1887.5,80.6,81.0,165.4,64.2,18.51,28.9,12.8,3.63,71.0,74.2,2.8,5.87,10.13,1.07,1.08,32.6,31.5,2.13,1.6,2.4,33.2,10.5,3389.5,11,0,Normal,0,Normal
2026-02-02 22:01:00,Loader,CAT_019,OP_021,Material_Handling,Soil,Dry,1726.6,81.9,79.2,253.7,62.8,20.72,25.9,6.65,1.19,64.3,69.3,2.43,5.52,5.3,0.88,0.78,27.0,33.2,6.34,1.4,5.48,25.8,2.0,7418.6,10,0,Normal,0,Normal
2026-02-02 22:02:00,Loader,CAT_006,OP_012,Loading,Gravel,Wet,1456.7,76.1,82.4,260.7,59.5,15.17,25.5,9.54,0.57,39.6,87.1,2.37,7.31,7.19,0.88,0.59,32.1,40.8,5.4,1.45,3.34,31.5,2.0,818.4,58,0,Normal,0,Normal
2026-02-02 22:03:00,Loader,CAT_012,OP_010,Loading,Soil,Dry,1993.6,83.1,88.2,243.8,66.0,19.94,71.6,10.18,1.71,63.0,88.6,1.92,9.63,4.59,1.1,0.82,24.3,27.1,7.41,2.06,4.92,29.1,2.9,1361.0,12,0,Normal,0,Normal
2026-02-02 22:04:00,Loader,CAT_008,OP_004,Loading,Coal,Dry,1893.6,86.8,72.7,187.8,62.5,15.15,60.8,12.55,2.84,89.6,84.7,3.12,9.44,6.12,1.76,0.95,23.3,48.3,4.85,0.93,7.1,37.0,5.2,7830.2,38,0,Normal,0,Normal
2026-02-02 22:05:00,Loader,CAT_018,OP_022,Loading,Rock,Dry,1700.9,74.0,71.9,248.8,76.2,20.15,56.9,5.27,4.83,62.6,81.1,3.54,5.37,4.14,0.74,0.27,30.1,42.3,5.81,0.37,4.15,25.7,4.8,8605.1,4,0,Normal,0,Normal
2026-02-02 22:06:00,Loader,CAT_014,OP_023,Loading,Gravel,Dry,1673.5,78.6,70.4,249.2,49.7,17.33,26.8,12.23,3.5,70.7,76.3,2.62,9.88,6.76,1.9,1.04,24.6,50.4,2.02,1.3,3.98,33.9,2.0,1681.3,11,0,Normal,0,Normal
2026-02-02 22:07:00,Loader,CAT_004,OP_015,Loading,Soil,Dry,1891.5,71.9,76.7,212.8,60.7,20.26,93.8,7.37,0.18,67.9,73.5,2.35,4.33,6.83,0.76,1.17,30.9,40.2,8.61,0.91,5.59,26.0,11.4,8933.4,26,0,Normal,0,Normal
2026-02-02 22:08:00,Loader,CAT_001,OP_022,Loading,Coal,Dry,1710.0,79.8,65.6,257.7,69.5,18.16,74.9,4.11,3.84,88.3,70.3,4.38,11.75,3.29,0.89,1.36,33.8,48.0,4.25,0.57,3.65,31.4,3.7,9806.1,17,0,Normal,0,Normal
2026-02-02 22:09:00,Loader,CAT_020,OP_023,Loading,Soil,Dry,1620.1,86.7,76.0,170.0,63.5,16.65,29.3,5.37,0.82,84.2,83.6,3.15,7.97,8.02,1.13,1.04,37.7,43.3,4.79,1.87,4.06,32.8,7.0,8052.7,16,1,Normal,0,Normal
2026-02-02 22:10:00,Loader,CAT_001,OP_007,Loading,Soil,Dry,1640.8,76.9,70.2,229.3,66.9,14.93,61.3,8.28,0.66,69.8,99.7,2.0,11.02,4.87,0.37,1.2,25.4,23.3,5.19,1.82,2.5,27.9,9.6,6901.7,4,0,Normal,0,Normal
2026-02-02 22:11:00,Loader,CAT_018,OP_013,Hauling,Gravel,Damp,1325.6,82.4,89.3,265.8,61.5,17.25,29.5,9.31,3.01,70.0,82.7,3.54,9.29,8.42,1.12,0.54,32.1,35.5,5.45,1.24,1.06,36.1,13.6,2951.3,15,0,Normal,0,Normal
2026-02-02 22:12:00,Loader,CAT_010,OP_007,Stockpiling,Soil,Dry,763.8,76.9,76.5,320.6,63.1,18.39,35.1,0.06,43.61,90.2,85.0,2.56,9.05,8.29,1.55,0.8,6.5,41.2,6.28,0.99,3.71,32.4,9.9,7277.9,25,0,Excessive_Idling,1,Low
2026-02-02 22:13:00,Loader,CAT_008,OP_022,Loading,Rock,Wet,1763.4,78.3,74.6,277.2,59.0,20.8,46.1,11.92,1.82,64.8,71.6,1.33,8.67,9.22,1.86,0.85,32.5,34.8,4.38,1.79,1.86,30.1,8.9,8501.3,3,0,Normal,0,Normal
2026-02-02 22:14:00,Loader,CAT_005,OP_013,Hauling,Rock,Damp,1715.3,86.7,90.1,253.9,64.4,19.62,58.8,9.37,10.07,94.7,70.2,2.88,14.96,5.17,0.76,0.94,37.8,38.4,7.58,1.58,2.22,28.6,1.5,4483.7,57,0,Normal,0,Normal
2026-02-02 22:15:00,Loader,CAT_019,OP_005,Loading,Sand,Wet,1946.6,79.4,70.0,322.2,68.6,18.54,95.8,7.46,7.91,88.1,72.9,2.14,10.89,1.36,1.42,0.79,27.5,25.3,3.12,1.09,0.0,28.9,7.7,6904.5,33,1,Normal,0,Normal
2026-02-02 22:16:00,Loader,CAT_018,OP_029,Loading,Soil,Dry,1697.2,82.5,73.3,286.8,57.4,18.62,97.8,6.06,2.26,77.5,82.3,1.72,10.08,5.82,0.61,0.74,27.4,32.9,4.04,1.71,3.81,40.5,2.2,3282.2,14,0,Normal,0,Normal
2026-02-02 22:17:00,Loader,CAT_008,OP_015,Material_Handling,Rock,Wet,1743.6,81.3,90.1,210.6,55.5,20.36,31.2,7.61,5.14,66.6,67.9,2.88,5.35,4.26,1.23,1.16,29.1,37.5,7.86,1.04,2.87,30.9,11.5,1066.9,25,1,Normal,0,Normal
2026-02-02 22:18:00,Loader,CAT_013,OP_016,Loading,Sand,Wet,1678.7,86.0,67.5,198.1,67.7,17.98,55.3,10.91,3.4,65.4,73.7,2.67,8.62,4.22,0.5,1.56,22.3,29.1,9.11,0.76,2.45,26.6,2.6,3604.4,10,0,Normal,0,Normal
2026-02-02 22:19:00,Loader,CAT_004,OP_021,Stockpiling,Sand,Damp,1789.4,79.7,64.0,347.3,51.0,19.39,58.0,7.04,1.51,104.5,118.0,2.13,9.79,9.22,0.72,0.22,26.2,40.9,8.64,0.93,3.01,26.6,10.1,4432.5,4,0,Bucket_Overloading,1,Low
2026-02-02 22:20:00,Loader,CAT_002,OP_020,Loading,Soil,Dry,1649.9,87.3,74.8,300.8,57.7,18.81,99.2,6.91,5.85,77.0,98.9,2.73,7.9,4.21,1.04,1.14,35.2,36.1,11.1,1.31,0.67,20.9,2.0,1218.7,19,0,Normal,0,Normal
2026-02-02 22:21:00,Loader,CAT_004,OP_008,Loading,Coal,Dry,1300.1,86.5,78.7,317.7,66.1,18.82,37.6,7.67,4.53,89.0,83.4,2.27,7.4,2.67,1.93,0.87,26.4,23.3,4.35,1.67,5.66,30.7,2.6,1816.9,23,0,Normal,0,Normal
2026-02-02 22:22:00,Loader,CAT_017,OP_027,Material_Handling,Gravel,Dry,1650.7,86.1,83.9,265.6,61.7,20.98,62.8,13.42,0.33,60.2,80.7,2.2,7.93,7.31,1.55,1.19,26.8,36.7,5.73,1.52,3.16,34.8,5.3,1888.4,31,1,Normal,0,Normal
2026-02-02 22:23:00,Loader,CAT_016,OP_001,Loading,Coal,Loose,1674.1,89.7,80.8,252.6,50.3,22.74,26.6,11.34,0.96,65.5,82.6,1.88,6.24,6.44,0.49,0.61,27.5,51.4,7.11,0.2,5.84,32.3,14.2,3933.3,12,0,Normal,0,Normal
2026-02-02 22:24:00,Loader,CAT_004,OP_001,Stockpiling,Soil,Damp,1902.7,87.5,85.8,246.6,47.1,22.33,59.4,8.73,2.7,79.9,65.6,2.68,6.06,10.1,1.46,0.57,31.1,41.0,8.52,2.13,3.23,25.9,3.2,3037.6,28,0,Normal,0,Normal
2026-02-02 22:25:00,Loader,CAT_011,OP_003,Material_Handling,Coal,Wet,1890.3,71.0,81.4,291.4,51.6,22.42,45.6,8.71,8.06,85.8,77.4,2.63,8.5,7.29,1.36,0.48,16.5,15.5,2.45,0.64,0.25,22.3,2.2,5523.2,9,0,Normal,0,Normal
2026-02-02 22:26:00,Loader,CAT_002,OP_022,Loading,Gravel,Wet,2290.2,78.2,72.5,328.5,58.6,22.4,69.4,7.85,0.56,64.7,81.2,1.85,9.92,5.84,1.14,1.12,26.7,26.4,1.41,0.89,0.15,24.7,3.8,1101.9,19,0,Normal,0,Normal
2026-02-02 22:27:00,Loader,CAT_010,OP_024,Material_Handling,Soil,Dry,2216.0,83.6,75.3,336.6,88.5,24.11,53.9,8.2,1.46,99.9,83.7,3.05,10.4,6.14,1.14,0.74,36.0,44.1,5.26,1.22,1.13,31.4,7.1,6713.6,10,1,Hydraulic_Stress,1,Medium
2026-02-02 22:28:00,Loader,CAT_018,OP_017,Material_Handling,Soil,Dry,1657.3,85.1,71.6,265.3,67.5,19.49,91.8,13.25,3.46,73.5,81.2,2.61,7.3,5.69,0.66,0.26,28.3,54.1,3.45,1.57,2.72,29.8,12.7,1061.3,19,0,Normal,0,Normal
2026-02-02 22:29:00,Loader,CAT_016,OP_012,Stockpiling,Rock,Dry,1508.8,92.0,68.7,222.5,83.9,19.08,79.8,5.79,2.79,110.0,55.5,3.28,8.65,5.18,0.39,0.62,25.1,37.3,8.22,1.64,1.7,32.8,4.0,1953.5,54,0,Normal,0,Normal
2026-02-02 22:30:00,Loader,CAT_009,OP_001,Hauling,Gravel,Damp,1869.9,80.9,81.6,255.3,67.1,21.1,55.0,9.45,1.06,68.6,85.4,3.06,11.78,6.81,0.93,0.84,34.1,50.8,4.25,1.49,1.67,22.1,4.1,5934.4,24,0,Normal,0,Normal
2026-02-02 22:31:00,Loader,CAT_019,OP_013,Loading,Soil,Loose,2047.8,83.1,81.3,268.0,63.7,16.64,45.4,7.83,4.21,72.0,82.5,3.14,9.81,5.19,0.35,0.87,17.3,34.7,5.17,1.03,4.29,28.8,9.1,6052.2,8,0,Normal,0,Normal
2026-02-02 22:32:00,Loader,CAT_013,OP_016,Stockpiling,Gravel,Loose,1953.1,78.6,89.2,319.0,53.7,21.96,59.3,13.03,0.02,75.0,84.0,2.54,6.85,9.54,0.89,0.71,31.8,32.2,7.0,1.51,5.54,34.9,13.5,5383.1,16,0,Normal,0,Normal
2026-02-02 22:33:00,Loader,CAT_003,OP_014,Loading,Gravel,Dry,1622.8,74.6,81.8,267.1,59.8,18.26,25.2,9.82,5.77,80.6,77.4,2.8,8.64,7.8,1.49,0.63,30.8,35.2,3.52,2.83,8.06,37.2,14.4,6453.4,12,0,Normal,0,Normal
2026-02-02 22:34:00,Loader,CAT_010,OP_014,Hauling,Gravel,Damp,1844.8,84.5,64.2,320.6,55.5,16.62,38.1,12.27,0.77,104.2,102.1,1.74,10.27,4.23,1.85,0.66,36.1,40.1,3.33,1.26,0.27,24.0,5.5,8236.5,27,0,Bucket_Overloading,1,High
2026-02-02 22:35:00,Loader,CAT_016,OP_012,Stockpiling,Soil,Dry,1446.4,79.1,85.4,267.0,54.6,17.24,97.0,6.82,0.32,91.1,77.2,1.97,8.39,7.11,1.43,1.21,31.0,44.9,8.38,1.01,5.3,32.1,14.8,4007.7,21,0,Normal,0,Normal
2026-02-02 22:36:00,Loader,CAT_011,OP_004,Hauling,Soil,Damp,1787.5,88.1,71.6,341.4,69.2,23.02,81.9,8.74,2.66,64.1,55.4,1.67,8.03,6.11,0.38,0.98,30.7,41.2,3.35,0.68,0.0,29.4,9.5,3158.6,23,0,Normal,0,Normal
2026-02-02 22:37:00,Loader,CAT_002,OP_004,Stockpiling,Rock,Damp,1820.3,81.6,76.4,285.2,58.6,19.92,86.3,7.74,2.03,71.4,66.3,2.72,7.65,5.32,0.93,0.7,22.7,24.9,1.73,0.85,3.05,25.4,14.1,606.8,35,0,Normal,0,Normal
2026-02-02 22:38:00,Loader,CAT_006,OP_013,Loading,Gravel,Wet,1945.9,82.6,73.5,237.0,62.3,18.39,35.0,7.1,2.26,46.7,71.6,2.29,4.35,5.07,1.22,0.9,34.7,41.3,6.28,1.09,3.21,29.9,11.1,4243.9,56,0,Normal,0,Normal
2026-02-02 22:39:00,Loader,CAT_018,OP_015,Hauling,Sand,Dry,1889.2,92.7,76.5,294.9,68.0,17.09,87.0,5.68,6.25,65.6,96.9,2.7,4.39,5.19,2.34,0.78,24.6,41.4,3.06,1.29,3.87,38.5,6.4,3300.7,8,0,Normal,0,Normal
2026-02-02 22:40:00,Loader,CAT_015,OP_013,Hauling,Rock,Dry,1957.6,81.2,80.5,212.5,68.5,22.2,94.4,13.42,0.64,66.9,79.5,1.79,11.92,5.15,1.24,0.58,26.7,27.5,4.61,1.39,2.76,40.8,3.6,6297.5,56,0,Normal,0,Normal
2026-02-02 22:41:00,Loader,CAT_005,OP_028,Hauling,Rock,Dry,1811.3,88.7,80.2,174.8,65.2,20.28,98.6,9.45,0.53,78.3,73.6,2.18,0.0,3.72,0.34,1.1,25.0,39.5,3.21,2.05,1.15,35.2,11.8,1020.7,38,0,Normal,0,Normal
2026-02-02 22:42:00,Loader,CAT_020,OP_030,Loading,Rock,Dry,1817.9,72.6,74.9,257.5,65.6,19.62,80.1,8.75,0.3,70.5,96.4,1.3,10.17,7.2,0.73,1.1,21.1,35.9,0.0,0.85,3.55,24.2,1.4,3847.6,21,0,Normal,0,Normal
2026-02-02 22:43:00,Loader,CAT_011,OP_003,Loading,Gravel,Damp,2171.6,93.7,84.6,233.3,60.3,22.46,38.4,8.29,1.66,73.9,79.2,2.34,4.53,3.96,1.6,1.17,27.7,39.8,5.22,1.57,1.34,24.9,14.8,2746.6,12,0,Normal,0,Normal
2026-02-02 22:44:00,Loader,CAT_001,OP_016,Loading,Soil,Dry,1739.4,79.0,85.0,273.4,63.0,20.48,33.4,12.34,4.32,64.4,65.7,2.94,6.66,3.92,0.46,1.14,19.3,27.1,5.69,1.12,0.41,32.7,10.3,986.9,20,1,Normal,0,Normal
2026-02-02 22:45:00,Loader,CAT_016,OP_017,Loading,Sand,Damp,2235.1,77.9,85.4,280.7,49.8,21.04,45.0,8.52,3.39,78.2,85.6,3.29,11.12,3.52,1.25,0.34,23.0,45.4,6.59,2.06,4.14,27.0,14.9,5297.1,17,0,Normal,0,Normal
2026-02-02 22:46:00,Loader,CAT_004,OP_020,Loading,Soil,Wet,1572.2,84.9,63.1,257.3,62.2,18.09,57.7,3.95,0.25,53.4,59.5,2.03,10.9,8.4,1.55,0.81,24.3,40.5,4.99,1.09,2.82,27.2,8.5,7763.3,26,0,Normal,0,Normal
2026-02-02 22:47:00,Loader,CAT_017,OP_028,Hauling,Sand,Damp,1512.5,78.2,65.1,267.3,68.4,17.93,68.1,13.58,8.6,76.5,66.4,1.43,11.27,5.13,0.71,1.04,20.9,32.6,4.26,1.49,2.07,27.0,4.8,6405.7,56,0,Normal,0,Normal
2026-02-02 22:48:00,Loader,CAT_019,OP_007,Hauling,Soil,Damp,1406.9,84.5,89.9,292.5,73.5,16.38,86.1,10.27,2.56,68.1,108.4,3.02,4.99,5.2,0.99,1.02,29.4,38.7,7.37,1.14,4.52,41.6,9.8,2442.0,37,0,Normal,0,Normal
2026-02-02 22:49:00,Loader,CAT_006,OP_007,Loading,Coal,Loose,1945.3,81.5,79.1,229.0,66.7,20.59,50.3,11.82,6.14,79.9,57.4,2.53,5.87,6.16,1.39,0.47,32.8,51.2,2.42,2.02,7.02,33.5,14.4,5305.3,21,1,Normal,0,Normal
2026-02-02 22:50:00,Loader,CAT_007,OP_008,Material_Handling,Rock,Dry,2118.7,84.8,87.2,219.5,72.2,21.49,84.7,10.1,0.04,41.3,79.7,2.47,3.23,6.57,1.13,1.25,31.5,35.2,2.06,1.48,1.02,33.2,3.8,3168.6,46,1,Normal,0,Normal
2026-02-02 22:51:00,Loader,CAT_003,OP_019,Loading,Sand,Dry,1256.6,78.5,79.5,276.8,64.0,13.89,81.2,5.94,3.71,75.7,92.5,2.37,7.41,5.09,1.26,0.87,26.5,40.7,7.36,1.45,0.0,35.8,3.0,4978.1,22,1,Normal,0,Normal
2026-02-02 22:52:00,Loader,CAT_008,OP_009,Stockpiling,Sand,Dry,1736.6,75.6,83.8,182.1,48.3,15.39,48.6,11.95,2.26,82.6,78.9,2.31,9.47,3.59,1.54,1.36,26.8,35.8,6.22,1.03,0.0,26.7,13.0,4206.5,44,0,Normal,0,Normal
